date,tavg,tmin,tmax,prcp
2004-12-31,25.2,21.2,29.6,0
2005-01-01,24.3,20.2,30,0
2005-01-02,24.7,20,31,0
2005-01-03,25.3,20.4,30.5,0
2005-01-04,24.9,19.4,30.6,0
2005-01-05,25.9,20.8,30.8,0
2005-01-06,24.8,20.3,31,0
2005-01-07,25.1,,30.6,0
2005-01-08,24.2,,30.2,0
2005-01-09,25,20,29.9,0
2005-01-10,23.5,18.6,30.7,0
2005-01-11,24.5,18.5,31.3,0
2005-01-12,23.8,18.8,31.7,0
2005-01-13,25.3,19.8,31.6,0
2005-01-14,24.6,20.4,30.8,0
2005-01-15,25.3,,31.3,0
2005-01-16,24.2,19.5,30.9,0
2005-01-17,25.4,19.6,31,0
2005-01-18,25.8,,30.8,0
2005-01-19,25.8,,,0
2005-01-20,26.3,21.6,30.3,0
2005-01-21,27.2,24,31.1,
2005-01-22,27,24.6,31.2,0.3
2005-01-23,26.7,,31.4,0
2005-01-24,26.3,,31.4,0
2005-01-25,26.8,,31.6,0
2005-01-26,25.8,22.3,31,0
2005-01-27,26.1,22,31,0
2005-01-28,25.9,,31.6,0
2005-01-29,25.7,21,,0
2005-01-30,26.2,,31,0
2005-01-31,26.8,24,30.6,0
2005-02-01,25.3,22.6,28.8,
2005-02-02,25.6,23,29.4,5.1
2005-02-03,26.3,23,30,0
2005-02-04,25.6,,29.9,1
2005-02-05,25.7,,30.4,0
2005-02-06,24.9,20.5,30.2,0
2005-02-07,25.1,20,30.1,0
2005-02-08,25.2,20.4,30.9,0
2005-02-09,25.3,,30.7,0
2005-02-10,26.2,21.5,31.5,0
2005-02-11,25.7,,31.2,0
2005-02-12,26,21,31.8,0
2005-02-13,25.3,,32.4,0
2005-02-14,26,18,35,0
2005-02-15,26.7,19.4,36,0
2005-02-16,27.3,21,35.8,0
2005-02-17,27.6,22.4,35.2,0
2005-02-18,27.1,,34.4,0
2005-02-19,26.3,21.2,32.4,0
2005-02-20,26.7,20.8,32.3,0
2005-02-21,26.3,21.6,32.1,0
2005-02-22,27.2,23.5,32.1,0
2005-02-23,27.1,23.6,32.8,0
2005-02-24,27.1,,32.9,0
2005-02-25,27.2,,34.2,0
2005-02-26,27.6,21.8,35.2,0
2005-02-27,27.2,,35,0
2005-02-28,27.4,20.8,33.4,0
2005-03-01,26.8,22.8,32.3,0
2005-03-02,27.4,,33.7,0
2005-03-03,26.4,,32.4,0
2005-03-04,28.3,22.7,32.8,0
2005-03-05,27.9,23.9,32.7,0
2005-03-06,27.3,,32.2,0
2005-03-07,27.9,,33,0
2005-03-08,28.5,24,33,0
2005-03-09,28.1,,32.6,2
2005-03-10,28.2,24.5,33,0
2005-03-11,28.6,,33.6,0
2005-03-12,29.5,24.8,35.7,0
2005-03-13,28.3,,33,0
2005-03-14,28.4,24.8,33.3,0
2005-03-15,27.8,23.8,33.6,0
2005-03-16,28.8,22.6,34.6,0
2005-03-17,26.7,,32.5,0
2005-03-18,28.1,22.6,33.9,0
2005-03-19,27.6,23.2,33.7,0
2005-03-20,28.5,23.3,34.8,0
2005-03-21,28.6,24,34.2,0
2005-03-22,28.8,24,34.9,0
2005-03-23,29.4,25.4,36,0
2005-03-24,30.2,26,35.2,0
2005-03-25,30.5,26.7,37.2,0
2005-03-26,30.5,26.9,36,0
2005-03-27,29.9,,35.2,0
2005-03-28,29.7,25.6,35.6,0
2005-03-29,29.9,25.6,36.6,0
2005-03-30,30.1,26.2,35.4,0
2005-03-31,29.8,26.5,35.6,0
2005-04-01,30.1,26,35,0
2005-04-02,29.6,25.9,34.5,0
2005-04-03,27.9,26,32.8,6.1
2005-04-04,26,,32.3,0.5
2005-04-05,24.4,,26.6,31
2005-04-06,26.5,23.8,30.8,121.9
2005-04-07,26.9,,32.3,2
2005-04-08,28.5,,34,1
2005-04-09,27.4,,30.5,0
2005-04-10,29.7,25,34.3,0
2005-04-11,28.6,27,33.8,
2005-04-12,29.2,27,33.8,0
2005-04-13,29.2,,33.5,0
2005-04-14,29.4,26,34.9,0
2005-04-15,29.5,,35.2,0
2005-04-16,29.3,,34.8,0
2005-04-17,29.9,26,35.6,0
2005-04-18,29.6,25.5,35.1,0
2005-04-19,29.5,,34.6,0
2005-04-20,28.1,,,
2005-04-21,28.1,24.8,34.8,0
2005-04-22,28.7,,36.4,0
2005-04-23,28.3,,35.1,0
2005-04-24,29,,35.2,0
2005-04-25,28.6,,34.4,0
2005-04-26,29.2,,35.1,0
2005-04-27,29.5,,36,0
2005-04-28,29.9,,37,
2005-04-29,29.2,,37,0.5
2005-04-30,29.5,,34.7,0
2005-05-01,28.8,,35.3,0
2005-05-02,28.7,23.2,34.4,34
2005-05-03,27.4,,35.2,0
2005-05-04,27.7,23.7,34.4,18
2005-05-05,29.4,25.4,35.6,0.5
2005-05-06,30.6,27.2,37,0
2005-05-07,31.1,27.6,37,0
2005-05-08,31.5,,37.4,0
2005-05-09,31.7,,37.4,
2005-05-10,32.4,28.8,40.9,0
2005-05-11,32.7,29,40.9,0
2005-05-12,32.3,28.6,39.9,0
2005-05-13,32.3,28.5,39.9,0
2005-05-14,31.8,28.6,39.8,0
2005-05-15,32.2,28.4,40,0
2005-05-16,32.5,,41,0
2005-05-17,32.1,,40.6,0
2005-05-18,31.5,,38.5,0
2005-05-19,30.6,27.8,36.3,0
2005-05-20,31.1,,37.2,0
2005-05-21,31.1,28,36.9,0
2005-05-22,30.8,28.5,36,0
2005-05-23,31.7,,39.4,0
2005-05-24,31.8,,39.4,0
2005-05-25,32.1,28.4,40.4,0
2005-05-26,30.3,,38.6,0
2005-05-27,31.5,27.6,38.8,0
2005-05-28,30.2,,35.8,0
2005-05-29,29.3,,37.3,0
2005-05-30,30.2,26,38,0
2005-05-31,31.1,28,37.7,0
2005-06-01,32.7,,40.4,0
2005-06-02,32.6,,41,
2005-06-03,32.4,28,41,0.5
2005-06-04,32.2,,39.7,0.3
2005-06-05,31.2,,38.1,0
2005-06-06,32.3,,40,0
2005-06-07,32.4,,40.6,0
2005-06-08,30.7,,39.6,
2005-06-09,30.6,26.8,36.8,0
2005-06-10,31.9,27.8,38,0
2005-06-11,33.4,,40.2,0
2005-06-12,33.3,,40.6,0
2005-06-13,32.9,,41,0
2005-06-14,31.9,28.9,39.4,0
2005-06-15,33.5,28.8,40,0
2005-06-16,33.2,,40.8,0
2005-06-17,34.7,29.5,41,0
2005-06-18,33.6,,39.6,0
2005-06-19,33.1,,39.4,0
2005-06-20,30,,40.3,
2005-06-21,28.5,,31.1,
2005-06-22,29.1,,35.8,0
2005-06-23,31.5,25.3,38.4,2
2005-06-24,29.9,,37,0
2005-06-25,30.5,,36,5.1
2005-06-26,31.3,,36,0
2005-06-27,32.5,29,36.5,0
2005-06-28,31.3,28,34.6,0
2005-06-29,31.8,27.9,37.6,0
2005-06-30,31.3,,38.2,0
2005-07-01,32.3,28,38,0
2005-07-02,31.8,,39.5,
2005-07-03,32.5,28,39.1,0
2005-07-04,32,,40,0
2005-07-05,31.3,,38,
2005-07-06,30.8,,37.4,
2005-07-07,31.5,26.5,37.6,0
2005-07-08,30.2,,37,0
2005-07-09,30.2,26.6,37.2,1
2005-07-10,30.5,,37.8,0
2005-07-11,31.3,26.8,37.8,0
2005-07-12,31.3,,37.7,0
2005-07-13,30,,36,0
2005-07-14,29.5,,36.5,0
2005-07-15,30.1,,36.1,0
2005-07-16,29.1,25.6,34,0
2005-07-17,28.4,,32.8,0
2005-07-18,30.2,26,36,0
2005-07-19,30.2,,36.6,
2005-07-20,29.6,,37.6,
2005-07-21,30.3,22.9,37,38.1
2005-07-22,29.8,,35.7,0
2005-07-23,28.3,24,,13
2005-07-24,29.3,23.8,,30
2005-07-25,28.4,26.4,36.8,0
2005-07-26,29.9,26,,3
2005-07-27,30.7,26.4,36.6,0.8
2005-07-28,30.1,26.4,36.9,0
2005-07-29,29.9,26.3,,2
2005-07-30,31.4,27,37,0.3
2005-07-31,31.6,,36,0
2005-08-01,31.2,,35.2,0
2005-08-02,31.8,27.5,36.4,0
2005-08-03,32,27.6,38.1,
2005-08-04,30.6,,37,
2005-08-05,31.2,26.2,37.1,
2005-08-06,31.6,,38.3,1
2005-08-07,31.2,27.5,38.1,0
2005-08-08,30.3,,35.6,0
2005-08-09,30,26,34.8,0
2005-08-10,30,,37.3,0
2005-08-11,30.9,25,36.1,5.1
2005-08-12,30.7,27,38,0
2005-08-13,30.7,,38.6,
2005-08-14,29.2,,37,
2005-08-15,26.3,,33.4,35.1
2005-08-16,27,,33.8,10.9
2005-08-17,30.1,26,35.8,0.3
2005-08-18,29.9,,36.3,0
2005-08-19,29.5,,36.6,
2005-08-20,29.7,25.5,36.2,7.1
2005-08-21,31.1,26.5,36.1,0
2005-08-22,30.2,27,35.2,
2005-08-23,30.4,26,35.2,
2005-08-24,29.3,25.5,35,
2005-08-25,27.8,24.9,37,
2005-08-26,29.3,25,36,
2005-08-27,29.7,25.5,36.1,
2005-08-28,30.5,26.2,35.7,
2005-08-29,30.6,26.6,35.2,
2005-08-30,30.4,27,36,
2005-08-31,29.8,25,,3
2005-09-01,28.8,26.2,36.2,0
2005-09-02,30,26,35.6,
2005-09-03,29.8,26.4,35.4,
2005-09-04,30.3,26,35.1,
2005-09-05,30.1,25.8,35.2,0
2005-09-06,28.3,,34.3,
2005-09-07,27.2,25,29.4,
2005-09-08,28.7,25,34.4,
2005-09-09,28.2,25.2,34.6,
2005-09-10,27.9,,32,
2005-09-11,29.2,23.9,32.8,11.9
2005-09-12,30.2,,33.5,0
2005-09-13,30.6,27.3,35,0
2005-09-14,30.5,26,36,
2005-09-15,29.4,26.6,33.6,
2005-09-16,30.2,25.6,35.6,
2005-09-17,30.4,26.6,36,
2005-09-18,30.7,26.4,36,
2005-09-19,30.1,27.2,34.3,
2005-09-20,30.3,27.2,34,
2005-09-21,30.3,25.8,35.7,
2005-09-22,30.1,26.5,34.5,
2005-09-23,29.9,25.5,35.5,0
2005-09-24,30.1,,36,0
2005-09-25,29.4,22.2,35,29
2005-09-26,29.3,24.5,35.6,0
2005-09-27,28.3,,34.7,
2005-09-28,28,25,34.4,0
2005-09-29,26.3,,34.5,
2005-09-30,27.4,24.5,32.8,
2005-10-01,27.2,,35.2,
2005-10-02,26.8,,35.4,
2005-10-03,27.9,,34.6,
2005-10-04,27.8,,35,
2005-10-05,28,,34.8,
2005-10-06,27.2,,33.7,
2005-10-07,27.1,,32.6,
2005-10-08,27.6,,32.4,
2005-10-09,26.5,,32.4,
2005-10-10,25.6,,,16
2005-10-11,24.9,,27.8,3
2005-10-12,23.9,,28.4,66
2005-10-13,24.9,,28.7,94
2005-10-14,27.4,23.6,32.3,19.1
2005-10-15,27.4,,33.4,0
2005-10-16,27.4,,33,
2005-10-17,27,,33.7,
2005-10-18,24,,32.4,0
2005-10-19,25.7,,33,23.9
2005-10-20,24.9,,32.9,35.1
2005-10-21,26.6,,32.7,19.1
2005-10-22,25.9,,32,4.1
2005-10-23,26.6,25,32,33
2005-10-24,24.2,,29.4,24.9
2005-10-25,23.3,,26.6,27.4
2005-10-26,23.3,,27.4,13
2005-10-27,21.4,,24,211.1
2005-10-28,26.8,20,31.2,150.1
2005-10-29,29.6,25.4,34,0.3
2005-10-30,28.9,26,33.4,0
2005-10-31,28.3,,,0
2005-11-01,29.4,25.2,34,
2005-11-02,27.9,,31,
2005-11-03,27,,31.6,
2005-11-04,26.3,,29,
2005-11-05,25.4,,27.5,
2005-11-06,23.2,,24.2,106.9
2005-11-07,25.8,23,,134.1
2005-11-08,25.6,,,24.9
2005-11-09,24.4,23,,9.9
2005-11-10,26.9,22.8,,4.1
2005-11-11,25.6,,,0
2005-11-12,25.9,,,14
2005-11-13,25.4,20.8,,0
2005-11-14,26.3,21.5,,
2005-11-15,25.9,,,
2005-11-16,25.6,19.5,,
2005-11-17,25.4,19.9,,
2005-11-18,25.6,19.8,,
2005-11-19,25.9,,,
2005-11-20,26.6,22.8,,
2005-11-21,25.7,22.9,,39.1
2005-11-22,25.8,23.5,,67.1
2005-11-23,25.4,,28,42.9
2005-11-24,26.3,22.4,,31
2005-11-25,25.5,22.4,,19.1
2005-11-26,26.2,22.5,,41.9
2005-11-27,27.1,23.4,,5.1
2005-11-28,26.2,21.6,,0.3
2005-11-29,25.7,21.6,,0
2005-11-30,26.3,21.5,30,
2005-12-01,26.7,22.4,,
2005-12-02,25,,26.6,5.1
2005-12-03,24.8,,28.4,283
2005-12-04,23.9,,28.6,22.1
2005-12-05,24.9,,30.1,0.3
2005-12-06,24.4,,29.6,0
2005-12-07,23.8,,,
2005-12-08,24.2,,,
2005-12-09,23.2,,26.4,0
2005-12-10,23.6,21.6,25.8,5.1
2005-12-11,24.6,23,28.1,3
2005-12-12,24.4,,28.6,5.1
2005-12-13,25.5,,29.1,25.9
2005-12-14,24.8,,,0.5
2005-12-15,24.1,,28.9,0
2005-12-16,24.4,20.9,28,
2005-12-17,22.8,,26.7,0.5
2005-12-18,22.5,,24,0
2005-12-19,23.2,21.6,26,43.9
2005-12-20,23.3,,27,8.9
2005-12-21,24.7,,29.4,1
2005-12-22,24.6,,29.6,0
2005-12-23,24.7,,30.6,
2005-12-24,24.1,,30,
2005-12-25,24.2,,29,
2005-12-26,23.7,,29,
2005-12-27,23.3,18.9,28.4,
2005-12-28,24.1,,27.8,
2005-12-29,23.3,19.6,28.6,
2005-12-30,23.6,,29,
2005-12-31,25,,29,0.5
2006-01-01,23.3,,29.2,
2006-01-02,23.6,,29,
2006-01-03,23.4,,28.8,0
2006-01-04,24.1,,27.7,
2006-01-05,23.6,,28.6,
2006-01-06,24.4,,29.4,
2006-01-07,24.7,,28.2,
2006-01-08,25.3,,29.3,0.5
2006-01-09,24.5,,30.3,0
2006-01-10,23.8,,29.8,
2006-01-11,23.3,20.2,29.3,
2006-01-12,24.4,,29.6,
2006-01-13,24.8,,29.7,
2006-01-14,25.4,20.9,30.4,
2006-01-15,25,,29.6,
2006-01-16,24.3,,29,
2006-01-17,24.6,20.4,30.1,
2006-01-18,23.8,,29.6,
2006-01-19,23.9,18,31,
2006-01-20,24.1,18.5,32.1,
2006-01-21,25.6,19.2,,
2006-01-22,25.5,19.9,33.1,
2006-01-23,26,,33.6,
2006-01-24,26.4,19,33.9,
2006-01-25,24.6,,30.8,
2006-01-26,24.7,20.6,29.7,
2006-01-27,25.4,21.3,,1
2006-01-28,24.4,19.8,29.7,0
2006-01-29,24.3,,29.6,
2006-01-30,24.7,21,30,
2006-01-31,24.9,19.8,30,
2006-02-01,25.2,20.8,30.1,
2006-02-02,25.3,20.8,30.2,
2006-02-03,26.6,21.2,31.4,
2006-02-04,26.7,,,
2006-02-05,26.4,,32.4,
2006-02-06,24.8,20.5,32,
2006-02-07,24.8,20,30.7,
2006-02-08,24.1,19,30,
2006-02-09,24.6,19.8,29.8,
2006-02-10,25.3,21.5,31,
2006-02-11,25.6,21,32,
2006-02-12,25.1,21,31.4,
2006-02-13,24.6,19.6,31.5,
2006-02-14,24.3,,31.9,
2006-02-15,25.2,18.3,32.5,
2006-02-16,26.1,,32.7,
2006-02-17,26.5,21.3,32.2,
2006-02-18,26.5,22,32.4,
2006-02-19,25.9,,32,
2006-02-20,26.1,21.2,32.8,
2006-02-21,25.8,20.9,33.4,
2006-02-22,25.8,20.4,34,
2006-02-23,25.7,,33.8,
2006-02-24,26.1,19.9,33.6,
2006-02-25,26.2,20.8,34.7,
2006-02-26,26.4,21.3,33,
2006-02-27,27.4,22.3,33,
2006-02-28,28.2,24.5,34,
2006-03-01,27.8,24,33.5,
2006-03-02,28,24,33.6,
2006-03-03,26.2,,33,11.9
2006-03-04,27.6,,31.2,5.1
2006-03-05,27.7,23.8,32.7,0
2006-03-06,28,23.1,33,
2006-03-07,27.7,23.6,32.5,
2006-03-08,27.7,23,32.6,
2006-03-09,28.2,24,32.6,
2006-03-10,28.5,24.6,33,
2006-03-11,27.7,,31.6,
2006-03-12,28.1,24.2,32.6,
2006-03-13,28.7,24.8,33.9,
2006-03-14,28.6,24.5,33.6,
2006-03-15,28.7,24.1,34,
2006-03-16,28.6,24.2,33.8,
2006-03-17,29,24.9,34.4,
2006-03-18,28.3,24.5,34.3,0
2006-03-19,28.4,24.6,33.5,
2006-03-20,27.5,,33.3,
2006-03-21,28.8,23,35.2,
2006-03-22,28.9,22.4,36,
2006-03-23,28,23.8,34.6,
2006-03-24,28.9,23.7,37.1,
2006-03-25,29.4,24.8,36,
2006-03-26,29.7,25.2,36,
2006-03-27,30.4,25,38.8,
2006-03-28,29.3,24.8,35.3,
2006-03-29,28.8,24.9,34,
2006-03-30,29.4,26,34.4,
2006-03-31,29.6,24.8,34.5,
2006-04-01,29.1,24.5,36,
2006-04-02,29.2,,35.4,
2006-04-03,29.2,24.9,34.8,
2006-04-04,29.6,24.8,35.3,
2006-04-05,30.2,25.5,36.2,
2006-04-06,31.1,26.2,37.5,
2006-04-07,31,26.4,38,
2006-04-08,30.8,,36.6,
2006-04-09,30.2,26.5,36.4,
2006-04-10,30.2,26.8,35,
2006-04-11,30.7,26.3,36,
2006-04-12,31.2,26.9,37.4,
2006-04-13,30.9,27.4,36.5,
2006-04-14,29.6,26.9,35.4,
2006-04-15,29.8,26.3,34.6,
2006-04-16,30.4,26.4,35.4,
2006-04-17,28.3,,36.2,
2006-04-18,29.7,24.2,33.8,
2006-04-19,30.3,26.3,35.5,
2006-04-20,30.2,,34.6,
2006-04-21,28.9,,34.4,
2006-04-22,29.4,24.5,34.7,
2006-04-23,29.9,25,36.2,
2006-04-24,30.2,25.2,35.6,
2006-04-25,31.4,25.5,38,
2006-04-26,32.2,26.6,39,
2006-04-27,33.3,28,42,
2006-04-28,33.7,,42.2,
2006-04-29,33.4,28.5,42.6,
2006-04-30,33.1,28,42.6,
2006-05-01,32.7,28.5,40.6,
2006-05-02,30.9,28.6,35.5,
2006-05-03,30.1,,34.2,
2006-05-04,30.2,26.5,35.6,
2006-05-05,30.7,26.5,35.8,
2006-05-06,30.8,28,36.4,
2006-05-07,30.6,28,37.3,
2006-05-08,30.9,27.5,36.9,
2006-05-09,31.8,27.9,37.3,
2006-05-10,32.4,27.8,,
2006-05-11,33.1,,39.7,
2006-05-12,33.1,28.4,,
2006-05-13,31.4,28.8,40.2,
2006-05-14,31.8,,40,
2006-05-15,32.6,,39.1,
2006-05-16,32.3,,40.6,
2006-05-17,31.4,,37.7,
2006-05-18,29.1,26.5,33,0
2006-05-19,30.9,26.8,39.8,
2006-05-20,32,,39,
2006-05-21,32.9,,40.8,
2006-05-22,33.3,27,41,
2006-05-23,32.8,,40.6,
2006-05-24,31.4,,38.6,
2006-05-25,29.7,,36.6,
2006-05-26,29.5,24.2,35.6,15
2006-05-27,30.7,26.4,35.2,0
2006-05-28,31.1,,37.4,
2006-05-29,31.3,26.8,36.8,
2006-05-30,31,27.5,36.6,
2006-05-31,30.9,27,38.4,
2006-06-01,32.1,,39.2,
2006-06-02,32.8,,38.6,
2006-06-03,30.9,,39.1,0.5
2006-06-04,30.7,23,36.1,23.9
2006-06-05,30.6,,36,0
2006-06-06,30.2,,37.2,0.5
2006-06-07,31.2,25.5,37.5,2
2006-06-08,31.4,,37.7,0
2006-06-09,31.7,27.6,40,
2006-06-10,31.4,,38.7,
2006-06-11,31.3,27.8,37.8,
2006-06-12,31.6,,40,
2006-06-13,30,26.6,38.2,6.1
2006-06-14,30.2,26.6,37,5.1
2006-06-15,31,26.8,38.4,0
2006-06-16,31.6,,38.3,
2006-06-17,30.8,25.9,37.2,
2006-06-18,31.7,28.2,37.8,
2006-06-19,31.1,,,
2006-06-20,30.2,25.1,36.7,0.5
2006-06-21,29.5,,36.6,0
2006-06-22,28.6,,37,
2006-06-23,29.3,25.4,35.8,
2006-06-24,31.4,24.5,36.2,
2006-06-25,31.8,27.8,37.2,
2006-06-26,29.9,,,
2006-06-27,30.5,26,36.2,4.1
2006-06-28,29,26,31.7,3
2006-06-29,31,27.5,35.6,0.3
2006-06-30,31.4,,36,0
2006-07-01,32.2,28.8,36.5,0
2006-07-02,32,29,36.8,
2006-07-03,31.9,28.7,37,
2006-07-04,32.1,28,37,
2006-07-05,32.8,26.8,38.7,
2006-07-06,32.7,27,39.6,
2006-07-07,33.1,,39,
2006-07-08,33.1,,39.6,
2006-07-09,32.3,,39.2,
2006-07-10,32,,38.4,
2006-07-11,30.2,,38.5,
2006-07-12,29.6,,35.6,
2006-07-13,30.2,24,36.6,53.1
2006-07-14,29.8,,35.2,0
2006-07-15,30.9,25.4,36,6.1
2006-07-16,31.9,27.6,36.7,0
2006-07-17,30.8,,37.8,
2006-07-18,31.4,26,38,
2006-07-19,31,,38.2,
2006-07-20,29,,37.6,
2006-07-21,29.6,24.1,34.7,
2006-07-22,30.4,,35.6,
2006-07-23,30.4,,37.8,
2006-07-24,30.6,26.1,36.8,
2006-07-25,27.9,,32.4,0.5
2006-07-26,27.4,,30,2
2006-07-27,27.6,,32.2,4.1
2006-07-28,30,23.5,34.6,9.9
2006-07-29,30.1,,34.3,0
2006-07-30,30.2,,36,
2006-07-31,29.9,25.9,36.8,
2006-08-01,29.2,25.4,33.7,2
2006-08-02,30.9,,34.5,0
2006-08-03,29.3,,35.2,
2006-08-04,30.7,25.2,35.6,
2006-08-05,30.5,26.1,37,
2006-08-06,30.2,25.8,37.4,
2006-08-07,30.2,25.5,37.4,3
2006-08-08,29.7,26.4,35.8,0
2006-08-09,28.9,,36.5,4.1
2006-08-10,29.4,24,,11.9
2006-08-11,28.7,,35.2,3
2006-08-12,30.1,25,35,5.1
2006-08-13,29.7,,36,2
2006-08-14,29.7,24.4,36.4,17
2006-08-15,30.3,25.2,37,7.9
2006-08-16,29.7,,36.2,5.1
2006-08-17,30.9,24.5,36.7,11.9
2006-08-18,30.4,26.4,36,0
2006-08-19,29.9,,35.4,
2006-08-20,29.7,25.4,36,
2006-08-21,29.4,26.5,33.2,
2006-08-22,29.6,26.6,33,
2006-08-23,29.9,,33.4,
2006-08-24,30.4,,36.2,
2006-08-25,29.8,25.9,36.8,
2006-08-26,29.1,,37.4,
2006-08-27,29.8,22.5,35.4,58.9
2006-08-28,30.4,26.4,35.2,0
2006-08-29,29.9,27.2,34.2,
2006-08-30,30.4,26.6,36.1,
2006-08-31,29.7,,34.4,
2006-09-01,29.2,24.6,35,0
2006-09-02,29.8,,34.8,0
2006-09-03,29.9,25.5,37.5,5.1
2006-09-04,28.5,23.6,34,48
2006-09-05,30.2,26.4,35,0
2006-09-06,29.6,,34,
2006-09-07,29.4,26.3,33.1,
2006-09-08,29.2,26,34.6,
2006-09-09,28.7,26,33.4,0
2006-09-10,28.3,25.2,,0
2006-09-11,30.1,26.5,34.5,0
2006-09-12,30.3,,35.5,
2006-09-13,29.7,,36.4,
2006-09-14,27.7,,31.5,
2006-09-15,27.2,24.2,29.4,13
2006-09-16,29,,32.1,0.3
2006-09-17,29,,33.1,0
2006-09-18,29.8,,34.6,
2006-09-19,28.7,,34.2,0
2006-09-20,28.4,25,34.2,14
2006-09-21,29,25.4,33.6,4.1
2006-09-22,29.3,25.9,35.6,0
2006-09-23,29.6,26,35.6,
2006-09-24,27.6,,31.1,
2006-09-25,25.9,21.9,30.7,32
2006-09-26,27.9,22.4,33.1,5.1
2006-09-27,29.2,25.2,35,2
2006-09-28,30.2,25,35.8,1
2006-09-29,29.7,26,35.3,0
2006-09-30,30.1,,36.1,
2006-10-01,29.2,,36.2,
2006-10-02,29.2,,34.8,0.5
2006-10-03,29,22.7,34.2,68.1
2006-10-04,28.3,,35.7,0
2006-10-05,28.2,23.5,33.2,8.9
2006-10-06,29.3,,34.4,0.5
2006-10-07,28.8,25.6,32.6,0
2006-10-08,28.8,,34.5,
2006-10-09,27.6,,33.4,
2006-10-10,28,,33.6,
2006-10-11,28.9,25.4,34,
2006-10-12,29.3,24.9,34.4,
2006-10-13,28.5,,33.1,
2006-10-14,28.4,,32.8,
2006-10-15,28.5,,32.9,
2006-10-16,28.7,25.4,33.2,
2006-10-17,28.3,25.1,33.1,
2006-10-18,28.4,,32.7,
2006-10-19,26.5,,31.2,49
2006-10-20,27.4,25,31.7,3
2006-10-21,27.4,,32,19.1
2006-10-22,28.4,25,32.7,0
2006-10-23,26,,31.8,0.3
2006-10-24,25.3,22.4,28.4,25.9
2006-10-25,26,,31.1,18
2006-10-26,25.2,22.8,28,143
2006-10-27,24,23,25.2,31
2006-10-28,23.8,22.8,26.2,138.9
2006-10-29,25.8,,30.5,95
2006-10-30,25.3,23.5,27.8,57.9
2006-10-31,26.1,,30.6,0.3
2006-11-01,26.7,24,31.8,2
2006-11-02,26.2,24,31,7.1
2006-11-03,24.1,,26.2,15
2006-11-04,25.7,23.4,30,30
2006-11-05,26.2,,31.2,2
2006-11-06,26.2,,31,25.9
2006-11-07,23.6,,30,0
2006-11-08,23.8,,29.2,47
2006-11-09,25.2,23,29.6,13
2006-11-10,25.3,,29,5.1
2006-11-11,25.8,,30.2,7.1
2006-11-12,25.4,,29.4,16
2006-11-13,24.8,,29.6,4.1
2006-11-14,25.3,,30,3
2006-11-15,25.1,,31,4.1
2006-11-16,25.3,,29.8,9.9
2006-11-17,25.6,,29.5,3
2006-11-18,24.7,,29.9,42.9
2006-11-19,25.4,,29.6,21.1
2006-11-20,25.9,,30.2,17
2006-11-21,25.6,23,30.7,0
2006-11-22,25.4,,30.9,
2006-11-23,24.6,,30.6,
2006-11-24,25.1,,30.6,
2006-11-25,25.6,,31,
2006-11-26,26.1,,30.9,
2006-11-27,26.1,,31.2,0.3
2006-11-28,26.2,,31.2,0
2006-11-29,25.8,,30.4,0.5
2006-11-30,25.6,,30.4,0.5
2006-12-01,24.8,,30.2,0
2006-12-02,25.6,,31.2,
2006-12-03,25.7,,29.9,
2006-12-04,25.4,,30,
2006-12-05,24.7,,30.3,
2006-12-06,24.1,,,
2006-12-07,24.3,,30.3,
2006-12-08,25.2,,30.3,
2006-12-09,25.9,,30.9,
2006-12-10,25.2,,29.7,1
2006-12-11,24.4,,29.5,5.1
2006-12-12,25.6,,30.2,13
2006-12-13,26,,30.6,0.3
2006-12-14,25.9,,30,0
2006-12-15,25.6,,30.3,
2006-12-16,25.9,21.8,30.1,
2006-12-17,25.4,,,
2006-12-18,24.9,21,,
2006-12-19,25.1,21.6,28.7,
2006-12-20,25.8,,30.3,
2006-12-21,25.9,22.8,,0.3
2006-12-22,25.8,,,0.5
2006-12-23,26.2,22.3,30.7,0
2006-12-24,25.4,22.2,29.7,0
2006-12-25,25.7,22.8,,
2006-12-26,25.9,22.4,,0
2006-12-27,25.3,,30,
2006-12-28,24.7,20.4,30,
2006-12-29,24.8,20.2,,
2006-12-30,25.1,20.9,30.3,
2006-12-31,24.2,20,30.1,
2007-01-01,25.4,20.2,,
2007-01-02,24.3,,30.7,
2007-01-03,23.9,,30.6,
2007-01-04,23.7,,30.4,
2007-01-05,24,,29.2,
2007-01-06,24.3,,29.4,
2007-01-07,24.9,,30.2,
2007-01-08,25,,29.4,
2007-01-09,25.6,22.7,30.1,
2007-01-10,24.8,21.4,29.1,0
2007-01-11,23.8,,29.2,
2007-01-12,23.8,,29,
2007-01-13,24.6,,29.8,
2007-01-14,24.5,20.5,29.7,
2007-01-15,24.5,,29.3,
2007-01-16,24.3,,30.1,
2007-01-17,23.8,,29.6,
2007-01-18,24.2,,29,
2007-01-19,24.9,,30,
2007-01-20,25.2,,30.8,
2007-01-21,24.3,,30.2,
2007-01-22,24.4,21,31.3,
2007-01-23,24.9,20,30.3,
2007-01-24,25,,30.2,
2007-01-25,25.5,,29.5,
2007-01-26,24.6,21,30.3,
2007-01-27,25.7,,30.5,
2007-01-28,25.9,,30.8,
2007-01-29,25.8,,30.3,
2007-01-30,25.1,,30.5,
